registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Delivery quantity (MW) ,clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.1,2024-06-03T10:00:00,2024-06-03T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.1,2024-06-03T10:00:00,2024-06-03T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.42,2024-06-03T14:00:00,2024-06-03T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.31,2024-06-03T14:00:00,2024-06-03T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,0.5,2024-06-03T18:00:00,2024-06-03T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,4.17,2024-06-03T18:00:00,2024-06-03T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,3.49,2024-06-04T02:00:00,2024-06-04T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.92,2024-06-04T06:00:00,2024-06-04T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.69,2024-06-04T22:00:00,2024-06-05T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.8,2024-06-05T02:00:00,2024-06-05T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.34,2024-06-05T10:00:00,2024-06-05T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,3.15,2024-06-05T14:00:00,2024-06-05T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.25,2024-06-06T02:00:00,2024-06-06T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.01,2024-06-06T06:00:00,2024-06-06T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.75,2024-06-06T10:00:00,2024-06-06T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.75,2024-06-06T14:00:00,2024-06-06T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,3.9,2024-06-06T18:00:00,2024-06-06T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.13,2024-06-06T22:00:00,2024-06-07T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.65,2024-06-07T02:00:00,2024-06-07T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.25,2024-06-07T06:00:00,2024-06-07T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.75,2024-06-07T10:00:00,2024-06-07T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.76,2024-06-07T14:00:00,2024-06-07T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.33,2024-06-07T22:00:00,2024-06-08T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.86,2024-06-08T02:00:00,2024-06-08T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.5,2024-06-08T10:00:00,2024-06-08T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.41,2024-06-08T14:00:00,2024-06-08T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.56,2024-06-08T22:00:00,2024-06-09T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.43,2024-06-09T02:00:00,2024-06-09T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.75,2024-06-09T06:00:00,2024-06-09T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.29,2024-06-09T10:00:00,2024-06-09T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,3.31,2024-06-09T14:00:00,2024-06-09T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,7.5,2024-06-09T18:00:00,2024-06-09T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.12,2024-06-09T22:00:00,2024-06-10T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.8,2024-06-10T02:00:00,2024-06-10T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,3.23,2024-06-10T06:00:00,2024-06-10T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.75,2024-06-10T10:00:00,2024-06-10T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,3.49,2024-06-10T14:00:00,2024-06-10T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.7,2024-06-10T18:00:00,2024-06-10T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.71,2024-06-10T22:00:00,2024-06-11T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.65,2024-06-11T02:00:00,2024-06-11T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.65,2024-06-11T06:00:00,2024-06-11T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1,2024-06-11T10:00:00,2024-06-11T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.94,2024-06-11T14:00:00,2024-06-11T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.26,2024-06-13T22:00:00,2024-06-14T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.73,2024-06-14T02:00:00,2024-06-14T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,3,2024-06-14T06:00:00,2024-06-14T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,3.85,2024-06-14T14:00:00,2024-06-14T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.94,2024-06-14T14:00:00,2024-06-14T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1,2024-06-14T18:00:00,2024-06-14T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,5.19,2024-06-16T22:00:00,2024-06-17T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.1,2024-06-16T22:00:00,2024-06-17T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.95,2024-06-19T22:00:00,2024-06-20T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.5,2024-06-20T02:00:00,2024-06-20T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.93,2024-06-20T06:00:00,2024-06-20T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.75,2024-06-20T10:00:00,2024-06-20T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.08,2024-06-20T14:00:00,2024-06-20T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.34,2024-06-20T18:00:00,2024-06-20T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.6,2024-06-20T22:00:00,2024-06-21T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.19,2024-06-21T02:00:00,2024-06-21T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.3,2024-06-21T06:00:00,2024-06-21T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.5,2024-06-21T10:00:00,2024-06-21T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.65,2024-06-21T14:00:00,2024-06-21T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.06,2024-06-21T18:00:00,2024-06-21T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.4,2024-06-21T22:00:00,2024-06-22T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.6,2024-06-21T22:00:00,2024-06-22T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1,2024-06-22T02:00:00,2024-06-22T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.97,2024-06-22T06:00:00,2024-06-22T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.02,2024-06-22T06:00:00,2024-06-22T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.28,2024-06-22T10:00:00,2024-06-22T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,2.1,2024-06-22T10:00:00,2024-06-22T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.52,2024-06-22T14:00:00,2024-06-22T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,3.1,2024-06-22T14:00:00,2024-06-22T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,0.35,2024-06-22T18:00:00,2024-06-22T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.24,2024-06-22T18:00:00,2024-06-22T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.4,2024-06-22T22:00:00,2024-06-23T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.25,2024-06-22T22:00:00,2024-06-23T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.28,2024-06-23T02:00:00,2024-06-23T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,2.91,2024-06-23T06:00:00,2024-06-23T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.5,2024-06-23T06:00:00,2024-06-23T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.5,2024-06-23T10:00:00,2024-06-23T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,0.97,2024-06-23T10:00:00,2024-06-23T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,0.5,2024-06-23T14:00:00,2024-06-23T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.81,2024-06-23T14:00:00,2024-06-23T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,0.45,2024-06-23T18:00:00,2024-06-23T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.6,2024-06-23T22:00:00,2024-06-24T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.25,2024-06-24T02:00:00,2024-06-24T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,2.73,2024-06-24T02:00:00,2024-06-24T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,0.77,2024-06-24T18:00:00,2024-06-24T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.05,2024-06-24T22:00:00,2024-06-25T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1,2024-06-25T02:00:00,2024-06-25T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.06,2024-06-25T22:00:00,2024-06-26T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.75,2024-06-26T22:00:00,2024-06-27T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.75,2024-06-27T02:00:00,2024-06-27T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,3.24,2024-06-27T22:00:00,2024-06-28T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,4,2024-06-28T02:00:00,2024-06-28T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1,2024-06-28T22:00:00,2024-06-29T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.75,2024-06-29T02:00:00,2024-06-29T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.31,2024-06-29T06:00:00,2024-06-29T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1,2024-06-29T10:00:00,2024-06-29T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.61,2024-06-29T14:00:00,2024-06-29T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.38,2024-06-29T18:00:00,2024-06-29T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.7,2024-06-29T22:00:00,2024-06-30T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.6,2024-06-30T02:00:00,2024-06-30T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.18,2024-06-30T06:00:00,2024-06-30T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.53,2024-06-30T10:00:00,2024-06-30T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.54,2024-06-30T14:00:00,2024-06-30T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2,2024-06-30T18:00:00,2024-06-30T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.72,2024-06-30T22:00:00,2024-07-01T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.96,2024-07-01T02:00:00,2024-07-01T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.19,2024-07-01T06:00:00,2024-07-01T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.2,2024-07-01T10:00:00,2024-07-01T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.55,2024-07-01T14:00:00,2024-07-01T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.65,2024-07-01T18:00:00,2024-07-01T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.09,2024-07-01T22:00:00,2024-07-02T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.32,2024-07-02T02:00:00,2024-07-02T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.39,2024-07-02T06:00:00,2024-07-02T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.77,2024-07-02T10:00:00,2024-07-02T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2,2024-07-02T14:00:00,2024-07-02T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.68,2024-07-03T02:00:00,2024-07-03T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,0.62,2024-07-03T06:00:00,2024-07-03T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.49,2024-07-03T10:00:00,2024-07-03T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.97,2024-07-03T22:00:00,2024-07-04T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.25,2024-07-03T22:00:00,2024-07-04T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.77,2024-07-05T06:00:00,2024-07-05T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.6,2024-07-05T10:00:00,2024-07-05T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,3.45,2024-07-05T18:00:00,2024-07-05T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.5,2024-07-05T22:00:00,2024-07-06T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.5,2024-07-05T22:00:00,2024-07-06T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.67,2024-07-06T06:00:00,2024-07-06T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.8,2024-07-06T06:00:00,2024-07-06T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,3.36,2024-07-06T10:00:00,2024-07-06T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.25,2024-07-06T10:00:00,2024-07-06T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.43,2024-07-06T14:00:00,2024-07-06T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.04,2024-07-06T22:00:00,2024-07-07T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.31,2024-07-06T22:00:00,2024-07-07T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.39,2024-07-07T02:00:00,2024-07-07T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.63,2024-07-07T06:00:00,2024-07-07T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1,2024-07-07T10:00:00,2024-07-07T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.66,2024-07-07T14:00:00,2024-07-07T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,0.31,2024-07-07T18:00:00,2024-07-07T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.8,2024-07-07T22:00:00,2024-07-08T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.27,2024-07-07T22:00:00,2024-07-08T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.01,2024-07-08T02:00:00,2024-07-08T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.01,2024-07-08T02:00:00,2024-07-08T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,0.76,2024-07-08T06:00:00,2024-07-08T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1,2024-07-08T06:00:00,2024-07-08T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,0.85,2024-07-08T10:00:00,2024-07-08T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.75,2024-07-08T10:00:00,2024-07-08T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.32,2024-07-08T14:00:00,2024-07-08T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2,2024-07-08T14:00:00,2024-07-08T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,0.66,2024-07-08T18:00:00,2024-07-08T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,2.43,2024-07-08T18:00:00,2024-07-08T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.22,2024-07-08T22:00:00,2024-07-09T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,0.94,2024-07-08T22:00:00,2024-07-09T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,2.34,2024-07-09T02:00:00,2024-07-09T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.16,2024-07-09T02:00:00,2024-07-09T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.22,2024-07-09T06:00:00,2024-07-09T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.1,2024-07-09T06:00:00,2024-07-09T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.23,2024-07-09T10:00:00,2024-07-09T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,46,1.25,2024-07-09T10:00:00,2024-07-09T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,1.81,2024-10-26T10:00:00,2024-10-26T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,2.27,2024-10-26T14:00:00,2024-10-26T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,3.11,2025-03-29T19:00:00,2025-03-29T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,6.14,2025-03-29T15:00:00,2025-03-29T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,5.69,2025-03-29T11:00:00,2025-03-29T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,5.6,2025-03-29T23:00:00,2025-03-30T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,6.32,2025-03-30T02:00:00,2025-03-30T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,46,9.08,2025-03-30T06:00:00,2025-03-30T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,45,0.45,2024-05-22T06:00:00,2024-05-22T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,45,0.85,2024-05-22T10:00:00,2024-05-22T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,45,0.55,2024-05-22T14:00:00,2024-05-22T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,45,0.75,2024-05-22T18:00:00,2024-05-22T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,45,2.5,2024-05-30T22:00:00,2024-05-31T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,45,0.85,2024-05-31T06:00:00,2024-05-31T10:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,45,2.2,2024-05-31T10:00:00,2024-05-31T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,45,2.5,2024-05-31T14:00:00,2024-05-31T18:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,45,1.91,2024-05-31T18:00:00,2024-05-31T22:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,45,0.87,2024-06-06T22:00:00,2024-06-07T02:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,45,3.25,2024-06-07T02:00:00,2024-06-07T06:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,45,6,2024-06-08T10:00:00,2024-06-08T14:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,45,6.88,2024-06-08T14:00:00,2024-06-08T18:00:00,,
